Sample ID,EXPOCODE,Cruise name,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,YEAR DAY,LATITUDE,LONGITUDE,BOTDEPTH,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,Theta ( C),SigmaTheta,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRIT,NITRIT_FLAG_W,NITRAT,NITRAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,TN_RSMAS,TN_RSMAS_FLAG_W,PHSPHT,PHSPHT_FLAG,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,fCO2,fCO2_FLAG_W,PH_TOT,PH_TOT_FLAG_W,CO3,CO3_FLAG_W,Carbonate,TOC,TOC_FLAG_W,DOC,ag355,ag380,ag412,ag443,S_ag,DOC_ag_FLAG_W,CDOM_355 nm ,CDOM_380 nm,CDOM_412 nm,CDOM_443 nm,CDOM_S 300-600,CDOM_null,CDOM_FLAG_W,[Tot_Chl_a],[Tot_Chl_b],[Tot_Chl_c],[Alpha_beta_Car],[But fuco],[Hex fuco],[Allo],[Diadino],[Diato],[Fuco],[Perid],[Zea],[MV_Chl_a],[DV_Chl_a],[Chlide_a],[MV_Chl _b],[DV_Chl_b],[Chl c12],[Chl_c3],[Lut],[Neo],[Viola],[Phytin_a],[Phide_a],[Pras],Pigments_FLAG_W,CaUGA,CaUGA_FLAG_W,DNA,DNA_FLAG_W,TSS,TSS_FLAG_W,ap,ap_FLAG_W
26107,33RO20120721,RB1203,GOMECC-2,26,1,7,7,2,31-Jul-12,1:34,213.065,26.98,-79.781,404,168.5,168,14.241,35.823,2,14.216,26.7781,35.829,2,136.36,2,136.32,2,6.98,2,0,2,17.79,2,17.79,2,-999,9,1.39,2,2171.41,2,2358.18,2,658.66,2,7.7861,2,121.3,2,0.5082,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,,,,,,,
26108,33RO20120721,RB1203,GOMECC-2,26,1,8,8,2,31-Jul-12,1:34,213.065,26.98,-79.781,404,119.3,118,17.486,36.33,2,17.466,26.4238,36.342,2,143.63,2,143.87,2,3.94,2,0,2,11.65,2,11.65,2,-999,9,0.85,2,2151.68,2,2385.7,2,535.36,2,7.869,2,143,2,0.4934,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,,,,,,,
26109,33RO20120721,RB1203,GOMECC-2,26,1,9,9,2,31-Jul-12,1:34,213.065,26.98,-79.781,404,109.3,108,18.304,36.425,2,18.285,26.2938,-999,9,143.6,2,144.18,2,3.74,2,0,2,10.46,2,10.46,2,-999,9,0.77,2,-999,9,-999,9,-999,9,7.8868,2,148.1,2,0.4901,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,,,,,,,
26110,33RO20120721,RB1203,GOMECC-2,26,1,10,10,2,31-Jul-12,1:34,213.065,26.98,-79.781,404,79.9,79,23.969,36.503,2,23.953,24.7956,36.503,2,171.53,2,169.85,2,1.42,2,0.03,2,3.31,2,3.34,2,-999,9,0.28,2,2094.29,2,2392.38,2,372.12,2,8.0054,2,184.1,2,0.4651,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,,,,,,,
26111,33RO20120721,RB1203,GOMECC-2,26,1,11,11,2,31-Jul-12,1:34,213.065,26.98,-79.781,404,69.6,68,25.655,36.374,2,25.64,24.1846,-999,9,185.83,2,182.33,2,0.94,2,0.01,2,1.1,2,1.11,2,-999,9,0.12,2,-999,9,-999,9,-999,9,8.0396,2,195.6,2,0.4576,-999,9,750.75,0.085,0.068,0.044,0.03,0.018,2,0.08466,0.067973,0.044468,0.029605,0.018037,0.000174,2,0.584,0.184,0.181,0.046,0.105,0.145,0.004,0.017,0,0.103,0.004,0.051,0.446,0.129,0.009,0.06,0.124,0.068,0.113,0,0.004,0.002,0.006,0.016,0.008,2,-999,,,,,,,
26112,33RO20120721,RB1203,GOMECC-2,26,1,12,12,2,31-Jul-12,1:34,213.065,26.98,-79.781,404,69.6,68,25.655,36.374,2,25.64,24.1846,-999,9,185.83,2,181.94,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,,,,,,,
26113,33RO20120721,RB1203,GOMECC-2,26,1,13,13,2,31-Jul-12,1:34,213.065,26.98,-79.781,404,49.8,48,27.678,36.146,2,27.667,23.3678,-999,9,197.84,2,196.54,2,0.72,2,0,2,0,2,0,2,-999,9,0.03,2,2020.41,2,2372.36,2,292.4,2,8.087,2,205.8,2,0.4494,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,9,0.144,0.022,0.028,0.014,0.012,0.039,0.001,0.007,0.001,0.013,0.004,0.049,0.091,0.052,0.001,0.011,0.011,0.012,0.016,0,0.001,0.001,0,0,0,2,-999,,,,,,,
26114,33RO20120721,RB1203,GOMECC-2,26,1,14,14,2,31-Jul-12,1:34,213.065,26.98,-79.781,404,49.8,48,27.678,36.146,2,27.667,23.3678,-999,9,197.84,2,196.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,8.089,3,206,2,0.4493,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,,,,,,,
26115,33RO20120721,RB1203,GOMECC-2,26,1,15,15,2,31-Jul-12,1:34,213.065,26.98,-79.781,404,39.8,38,28.034,36.092,2,28.025,23.21,36.087,2,199.18,2,198.11,2,0.71,2,0,2,0,2,0,2,-999,9,0,2,2016.64,2,2367.78,2,286.1,2,8.0945,3,207.5,2,0.448,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,,,,,,,
26116,33RO20120721,RB1203,GOMECC-2,26,1,16,16,2,31-Jul-12,1:34,213.065,26.98,-79.781,404,30,28,28.655,36.028,2,28.649,22.9559,-999,9,189.26,2,197.05,2,0.9,2,0,2,0,2,0,2,-999,9,0,2,-999,9,-999,9,-999,9,8.1028,3,209.3,2,0.4463,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,,,,,,,
26117,33RO20120721,RB1203,GOMECC-2,26,1,17,17,2,31-Jul-12,1:34,213.065,26.98,-79.781,404,19.7,18,29.291,36.043,2,29.287,22.7533,-999,9,172.67,2,195.46,2,1,2,0,2,0,2,0,2,-999,9,0,2,2002.14,2,2364.58,2,278.23,2,8.101,2,211.3,2,0.4455,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,,,,,,,
26118,33RO20120721,RB1203,GOMECC-2,26,1,18,18,2,31-Jul-12,1:34,213.065,26.98,-79.781,404,10.2,9,29.332,36.147,2,29.33,22.8168,-999,9,140.95,2,194.78,2,1.07,2,0,2,0,2,0,2,-999,9,0,2,-999,9,-999,9,-999,9,8.1047,3,210.1,2,0.4461,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,,,,,,,
26119,33RO20120721,RB1203,GOMECC-2,26,1,19,19,2,31-Jul-12,1:34,213.065,26.98,-79.781,404,4,2,29.446,36.067,2,29.446,22.7176,36.036,2,166.52,2,194.22,2,1.08,2,0,2,0,2,0,2,-999,9,0,2,2008.93,2,2364.65,2,275.88,2,8.1044,2,203.5,2,0.4495,-999,9,872.03,0.047,0.031,0.017,0.013,0.022,2,0.047227,0.030583,0.017281,0.013198,0.022418,-0.00031,2,0.088,0.005,0.007,0.01,0.004,0.016,0,0.007,0,0.004,0,0.042,0.067,0.018,0.003,0.003,0.002,0.003,0.004,0,0,0.001,0.002,0,0,2,-999,,,,,,,
26120,33RO20120721,RB1203,GOMECC-2,26,1,20,20,2,31-Jul-12,1:34,213.065,26.98,-79.781,404,4,2,29.446,36.067,2,29.446,22.7176,-999,9,166.52,2,194.01,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,,,,,,,
27101,33RO20120721,RB1203,GOMECC-2,27,1,1,1,2,31-Jul-12,3:47,213.158,26.973,-79.686,554,525.5,528,7.132,34.929,2,7.081,27.3518,34.934,2,133.83,2,132.23,2,20.49,2,0.15,2,30.27,2,30.43,2,-999,9,2.17,2,2204.38,2,2324.89,2,1014.04,2,7.6061,2,84.1,2,0.5457,-999,9,498.11,0.087,0.072,0.05,0.034,0.017,2,0.087485,0.071771,0.05032,0.034438,0.017019,-0.000055,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,,,,,,,
27102,33RO20120721,RB1203,GOMECC-2,27,1,2,2,2,31-Jul-12,3:47,213.158,26.973,-79.686,554,511.6,514,7.39,34.94,2,7.339,27.3239,-999,9,130.64,2,127.9,2,19.86,2,0.11,2,31.01,2,31.12,2,-999,9,2.18,4,2214.02,2,2323.9,2,1026.83,2,7.6057,2,84,2,0.546,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,,,,,,,
27103,33RO20120721,RB1203,GOMECC-2,27,1,3,3,2,31-Jul-12,3:47,213.158,26.973,-79.686,554,468,470,8.408,35.034,2,8.358,27.2463,-999,9,126.48,2,123.15,2,16.8,2,0.06,2,29.44,2,29.5,2,-999,9,2.06,2,-999,9,-999,9,-999,9,7.6252,3,87.9,2,0.5411,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,,,,,,,
27104,33RO20120721,RB1203,GOMECC-2,27,1,4,4,2,31-Jul-12,3:47,213.158,26.973,-79.686,554,428.6,430,9.191,35.095,2,9.143,27.1698,35.103,2,122.73,2,120.44,2,14.79,2,0.05,2,28.52,2,28.57,2,-999,9,2.06,4,2197.65,2,2320.16,2,959,2,7.6342,2,89.2,2,0.54,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,,,,,,,
27105,33RO20120721,RB1203,GOMECC-2,27,1,5,5,2,31-Jul-12,3:47,213.158,26.973,-79.686,554,370.3,371,11.088,35.331,2,11.042,27.0263,-999,9,125.27,2,125.44,2,10.32,2,0.03,2,24.53,2,24.56,2,-999,9,1.74,4,-999,9,-999,9,-999,9,7.6883,2,99.2,2,0.5288,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,,,,,,,
27106,33RO20120721,RB1203,GOMECC-2,27,1,6,6,2,31-Jul-12,3:47,213.158,26.973,-79.686,554,338.5,339,11.905,35.456,2,11.861,26.9707,35.458,2,126.74,2,126.12,2,9.22,2,0.04,2,23.51,2,23.55,2,-999,9,1.8,2,2187.8,2,2341.65,2,798.73,2,7.7086,2,103.3,2,0.5247,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,,,,,,,
27107,33RO20120721,RB1203,GOMECC-2,27,1,7,7,2,31-Jul-12,3:47,213.158,26.973,-79.686,554,258.3,258,13.594,35.737,2,13.557,26.8505,35.743,2,133.33,2,133.99,2,6.63,2,0.03,2,19.35,2,19.38,2,-999,9,1.5,2,2170.87,2,2354.09,2,693.01,6,7.7659,2,115.9,2,0.5131,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,,,,,,,
27108,33RO20120721,RB1203,GOMECC-2,27,1,8,8,2,31-Jul-12,3:47,213.158,26.973,-79.686,554,198.7,198,15.977,36.14,2,15.946,26.6384,36.108,2,144.34,2,151.55,2,3.96,2,0.03,2,14.82,2,14.85,2,-999,9,1.06,2,2163.01,2,2367.25,2,582.64,2,7.8341,2,134.1,2,0.4987,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,,,,,,,
27109,33RO20120721,RB1203,GOMECC-2,27,1,9,9,2,31-Jul-12,3:47,213.158,26.973,-79.686,554,168.8,168,17.369,36.371,2,17.341,26.4858,-999,9,152.73,2,150.99,2,2.77,2,0.03,2,12.06,2,12.09,2,-999,9,0.91,2,-999,9,-999,9,-999,9,7.8696,2,144.4,2,0.4919,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,,,,,,,
27110,33RO20120721,RB1203,GOMECC-2,27,1,10,10,2,31-Jul-12,3:47,213.158,26.973,-79.686,554,149.1,148,18.647,36.55,2,18.621,26.3046,36.475,2,146.85,2,157.97,2,1.82,2,0.03,2,9.57,2,9.59,2,-999,9,0.72,2,2140.46,2,2390.73,2,492.1,2,7.9008,2,153.7,2,0.486,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,9,0.002,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.002,0,0,0,0,0,0.001,0,0,0,0,0,0,2,-999,,,,,,,
27111,33RO20120721,RB1203,GOMECC-2,27,1,11,11,2,31-Jul-12,3:47,213.158,26.973,-79.686,554,149.1,148,18.647,36.55,2,18.621,26.3046,-999,9,146.85,2,158.82,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,,,,,,,
27112,33RO20120721,RB1203,GOMECC-2,27,1,12,12,2,31-Jul-12,3:47,213.158,26.973,-79.686,554,99.3,98,24.119,36.769,2,24.098,24.9537,36.819,2,161.88,2,158.91,2,0.28,2,0.04,2,4.05,2,4.09,2,-999,9,0.32,2,2115.25,2,2410.76,2,390.16,2,7.9888,2,183.1,2,0.4691,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,,,,,,,
27113,33RO20120721,RB1203,GOMECC-2,27,1,13,13,2,31-Jul-12,3:47,213.158,26.973,-79.686,554,89.4,88,24.789,36.681,2,24.77,24.6843,-999,9,168.11,2,167.46,2,0.09,2,0.06,2,2.53,2,2.58,2,-999,9,0.25,2,-999,9,-999,9,-999,9,8.0101,2,187.8,2,0.4649,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,,,,,,,
27114,33RO20120721,RB1203,GOMECC-2,27,1,14,14,2,31-Jul-12,3:47,213.158,26.973,-79.686,554,74.7,74,26.076,36.44,2,26.06,24.1035,-999,9,183.7,2,182.41,2,0,2,0.06,2,0.92,2,0.97,2,-999,9,0.14,2,2057.52,2,2390.39,2,327.63,2,-999,4,190.9,2,0.4607,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,9,0.507,0.262,0.142,0.056,0.093,0.154,0.007,0,0,0.03,0.004,0.068,0.336,0.169,0.002,0.062,0.2,0.054,0.088,0,0.003,0.002,0.009,0.011,0.006,2,-999,,,,,,,
27115,33RO20120721,RB1203,GOMECC-2,27,1,15,15,2,31-Jul-12,3:47,213.158,26.973,-79.686,554,74.6,73,26.157,36.425,2,26.141,24.0667,-999,9,184.22,2,183.67,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,,,,,,,
27116,33RO20120721,RB1203,GOMECC-2,27,1,16,16,2,31-Jul-12,3:47,213.158,26.973,-79.686,554,60.3,59,27.263,36.222,2,27.25,23.5603,36.183,2,195.26,2,196.65,2,0.06,2,0.02,2,0.38,2,0.39,2,-999,9,0.1,2,2029.61,2,2371.92,2,294.56,2,8.084,2,206.9,2,0.4495,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,,,,,,,
27117,33RO20120721,RB1203,GOMECC-2,27,1,17,17,2,31-Jul-12,3:47,213.158,26.973,-79.686,554,39.7,38,28.656,36.019,2,28.647,22.9496,-999,9,197.81,2,197.84,2,0.19,2,0.01,2,0.17,2,0.18,2,-999,9,0.06,2,2004.69,2,2356.83,2,281.23,2,8.0984,2,211.1,2,0.4455,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,,,,,,,
27118,33RO20120721,RB1203,GOMECC-2,27,1,18,18,2,31-Jul-12,3:47,213.158,26.973,-79.686,554,30.1,29,28.949,35.996,2,28.942,22.8338,-999,9,196.81,2,196.08,2,0.21,2,0,2,0.11,2,0.11,2,-999,9,0.03,2,-999,9,-999,9,-999,9,-999,4,211,2,0.4452,-999,9,817.87,0.068,0.047,0.03,0.022,0.019,2,0.067783,0.047459,0.030407,0.022485,0.019105,0.000441,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,,,,,,,
27119,33RO20120721,RB1203,GOMECC-2,27,1,19,19,2,31-Jul-12,3:47,213.158,26.973,-79.686,554,20,18,29.242,35.997,2,29.238,22.7353,36.01,2,195.7,2,194.66,2,0.29,2,0,2,0.06,2,0.06,2,-999,9,0.03,2,2007.41,2,2364.88,2,276.29,2,8.1057,2,210,2,0.446,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,9,0.084,0.009,0.011,0.009,0.005,0.018,0,0.006,0,0.004,0.002,0.059,0.054,0.029,0.001,0.005,0.004,0.005,0.006,0,0,0,0,0,0,2,-999,,,,,,,
27120,33RO20120721,RB1203,GOMECC-2,27,1,20,20,2,31-Jul-12,3:47,213.158,26.973,-79.686,554,20,18,29.242,35.997,2,29.238,22.7353,-999,9,195.7,2,194.35,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,,,,,,,
27121,33RO20120721,RB1203,GOMECC-2,27,1,21,21,2,31-Jul-12,3:47,213.158,26.973,-79.686,554,9.9,8,29.447,36.026,2,29.445,22.687,-999,9,194.72,2,200.43,3,0.29,2,0,2,0.02,2,0.02,2,-999,9,0.02,2,-999,9,-999,9,-999,9,8.1042,2,212.7,2,0.4447,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,,,,,,,
27122,33RO20120721,RB1203,GOMECC-2,27,1,22,22,2,31-Jul-12,3:47,213.158,26.973,-79.686,554,9.9,8,29.447,36.026,2,29.445,22.687,-999,9,194.72,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,,,,,,,
27123,33RO20120721,RB1203,GOMECC-2,27,1,23,23,2,31-Jul-12,3:47,213.158,26.973,-79.686,554,4.7,3,29.446,36.026,2,29.446,22.6869,36.022,2,194.55,2,194.19,2,0.29,2,0,2,0,2,0,2,-999,9,0.03,2,2007.43,2,2364.38,2,275.45,2,8.1039,2,212.8,2,0.4447,-999,9,869.88,0.049,0.034,0.02,0.014,0.022,2,0.048832,0.034064,0.020289,0.014066,0.021575,0.000119,2,0.058,0.006,0.005,0.006,0.003,0.011,0,0.005,0,0.003,0.002,0.038,0.038,0.017,0.003,0.004,0.002,0.003,0.002,0,0,0,0,0,0,2,-999,,,,,,,
27124,33RO20120721,RB1203,GOMECC-2,27,1,24,24,2,31-Jul-12,3:47,213.158,26.973,-79.686,554,4.7,3,29.446,36.026,2,29.446,22.6869,-999,9,194.55,2,194.21,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,9,0.06,0.005,0.006,0.006,0.003,0.011,0,0.004,0,0.003,0.002,0.038,0.039,0.018,0.003,0.003,0.002,0.003,0.003,0,0,0,0,0,0,2,-999,,,,,,,
28101,33RO20120721,RB1203,GOMECC-2,28,1,1,1,2,31-Jul-12,6:18,213.263,26.969,-79.62,653,625.4,629,7.373,34.936,2,7.311,27.3249,34.936,2,130.9,2,128.59,6,20.19,2,0.04,2,30.27,2,30.31,2,-999,9,2.09,4,2213.04,2,2320.04,2,1018.24,2,7.6043,6,83.9,6,0.5462,-999,9,512.74,0.09,0.067,0.047,0.03,0.017,2,0.089826,0.066767,0.047359,0.030462,0.017152,-0.000254,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,,,,,,,
28102,33RO20120721,RB1203,GOMECC-2,28,1,2,2,2,31-Jul-12,6:18,213.263,26.969,-79.62,653,603.1,606,7.611,34.954,2,7.55,27.3046,-999,9,129.37,2,126.87,2,19.5,2,0.04,2,30.34,2,30.38,2,-999,9,2.15,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,,,,,,,
28103,33RO20120721,RB1203,GOMECC-2,28,1,3,3,2,31-Jul-12,6:18,213.263,26.969,-79.62,653,554.7,557,8.497,35.012,2,8.437,27.2168,35.015,2,121.72,2,120.1,2,17.07,2,0.03,2,30.12,2,30.16,2,-999,9,2.06,2,2208.39,2,2311.02,2,1003.41,2,7.615,2,86,2,0.5438,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,,,,,,,
28104,33RO20120721,RB1203,GOMECC-2,28,1,4,4,2,31-Jul-12,6:18,213.263,26.969,-79.62,653,487.2,489,9.485,35.124,2,9.429,27.1455,35.126,2,120.42,2,118.44,2,14.53,2,0.02,2,28.25,2,28.27,2,-999,9,1.92,2,2204.28,6,2311.32,2,953.67,2,7.6361,2,89.4,2,0.54,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,,,,,,,
28105,33RO20120721,RB1203,GOMECC-2,28,1,5,5,2,31-Jul-12,6:18,213.263,26.969,-79.62,653,422,424,10.492,35.242,2,10.441,27.0647,35.244,2,124.1,2,122.29,2,12.02,2,0,2,26.24,2,26.24,2,-999,9,1.85,2,2196.77,2,2313.74,2,885.27,2,7.6657,2,94.2,2,0.5346,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,,,,,,,
